BlockHeight,UnixTimestamp,TxnFee(ETH),TxnFee (Binary),status,Block Generation Rate,Stake Reward,Coin Stake,Stake Distribution Rate,Txnsize,Coin Days,Coin Age,Block Density (%),Block Score,Coin Day Weight,Node Label,Node Uptime,Transaction Velocity,Node Efficiency,Network Latency
14725573,1531845211,0.0,1,0,0,1,42,1010,23,1,57,1232,3219,56,0,89 days 02:46:40,1.2987687672086865e-07,0.0,7699600.0
14973575,1524145611,0.560269604,1,1,1,1,109,3260,64,3,87,2403,6032,53,1,0 days 00:00:00,-1.2987687672086865e-07,64.0,-7699600.0
15450240,1650517255,0.540563553,1,1,1,1,41,3158,25,1,175,3138,5342,0,1,1462 days 15:14:04,7.913167609024696e-09,25.0,126371644.0
5468684,1527018743,0.0,0,0,0,1,44,954,69,2,86,1631,1457,27,0,33 days 06:05:32,-8.097263552454786e-09,0.0,-123498512.0
5931701,1525966611,0.0,1,0,0,1,42,1119,62,2,72,1595,2670,0,0,21 days 01:50:00,-9.504510840845064e-07,0.0,-1052132.0
6519226,1530513899,0.0,1,0,0,0,59,1094,70,2,88,1229,1160,0,0,73 days 16:58:08,2.1991129657941173e-07,0.0,4547288.0
11904106,1526139593,0.004614239,0,0,1,1,189,3106,60,1,112,1400,4294,25,0,23 days 01:53:02,-2.28607692283073e-07,60.0,-4374306.0
15450240,1524145611,0.027426495,1,1,0,1,38,1750,15,1,90,1442,2278,52,0,0 days 00:00:00,-5.015090407034768e-07,0.0,-1993982.0
6053332,1524145611,0.0,1,0,0,1,30,1592,87,2,66,1249,1798,23,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1524156033,0.0,0,0,0,0,49,1101,31,1,63,2670,4158,56,0,0 days 02:53:42,9.595087315294569e-05,0.0,10422.0
15450240,1585605403,0.483693517,1,1,1,1,46,1549,74,1,116,1357,4053,60,1,711 days 08:09:52,1.6273559842842982e-08,74.0,61449370.0
6094336,1524145611,0.0,1,0,0,0,34,1418,74,1,38,1659,3020,0,0,0 days 00:00:00,-1.6270800265643594e-08,0.0,-61459792.0
11980850,1529851563,0.010876255,1,1,0,1,49,1631,34,2,67,1518,3093,29,0,66 days 00:59:12,1.7525559275647607e-07,0.0,5705952.0
5468684,1661999151,0.0,1,1,1,1,45,1587,76,3,74,2362,3335,0,1,1595 days 12:39:00,7.567296650166631e-09,76.0,132147588.0
6009363,1524145611,0.009702634,1,0,0,1,67,1542,52,1,99,1412,2967,53,0,0 days 00:00:00,-7.254075593561109e-09,0.0,-137853540.0
5663817,1524145611,0.0,0,0,0,1,49,1321,70,1,65,1739,1147,24,0,0 days 00:00:00,0.0,0.0,0.0
5468684,1524145611,0.0,1,0,0,1,64,1752,47,2,75,1428,1772,0,0,0 days 00:00:00,0.0,0.0,0.0
5598901,1524145611,0.0,1,0,0,1,37,3850,40,1,90,2826,4055,29,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1661999151,0.513161576,1,1,1,1,109,1812,72,1,75,1701,6286,53,1,1595 days 12:39:00,7.254075593561109e-09,72.0,137853540.0
5831636,1524948501,0.0,1,0,1,1,37,1666,53,2,79,1465,2320,25,0,9 days 07:01:30,-7.296572471564345e-09,53.0,-137050650.0
6134364,1613624856,0.0,1,0,0,0,123,1596,68,3,95,2527,3083,26,0,1035 days 15:20:45,1.1276963289706709e-08,0.0,88676355.0
15450240,1646919083,0.560544502,1,1,1,1,113,2365,64,1,80,1560,5338,59,1,1420 days 23:44:32,3.0035237039742664e-08,64.0,33294227.0
12091682,1549406430,0.440213395,1,0,1,1,72,904,59,2,58,1346,2320,26,0,292 days 08:53:39,-1.0255079410053585e-08,59.0,-97512653.0
13563200,1529178970,0.0,1,0,0,0,33,1632,66,3,88,1227,2423,0,0,58 days 06:09:19,-4.9437744531443897e-08,0.0,-20227460.0
15263310,1650564566,0.477738087,1,1,1,1,62,2804,77,2,96,2767,6528,51,1,1463 days 04:22:35,8.238209746072344e-09,77.0,121385596.0
11855748,1655518272,0.0,1,0,0,1,40,1355,62,2,55,1400,3404,50,0,1520 days 12:24:21,2.018690653018165e-07,0.0,4953706.0
14014237,1652300461,0.474564638,1,0,1,0,108,1672,47,1,82,1635,1456,61,1,1483 days 06:34:10,-3.107702720886963e-07,47.0,-3217811.0
5500350,1524145611,0.0,1,0,0,0,39,1563,63,2,71,1811,1797,25,0,0 days 00:00:00,-7.803060126089649e-09,0.0,-128154850.0
6323181,1524145611,0.0,1,0,0,1,49,1071,58,1,100,1426,4222,28,0,0 days 00:00:00,0.0,0.0,0.0
5951658,1526901748,0.0,1,0,0,0,43,1444,26,3,107,1556,2411,24,0,31 days 21:35:37,3.6282666645380833e-07,0.0,2756137.0
15450240,1647982168,0.0,1,0,1,0,105,995,79,2,66,1540,4391,48,0,1433 days 07:02:37,8.258973663949961e-09,79.0,121080420.0
6256115,1531368431,0.0,0,0,0,1,33,1458,41,1,74,2349,2643,23,0,83 days 14:20:20,-8.575319046674579e-09,0.0,-116613737.0
5592043,1524145611,0.0,1,0,1,1,70,1060,61,2,87,1552,2314,58,0,0 days 00:00:00,-1.3845007905499514e-07,61.0,-7222820.0
6158177,1661999151,0.0,1,0,1,1,35,1529,62,1,95,1173,4393,59,0,1595 days 12:39:00,7.254075593561109e-09,62.0,137853540.0
5759547,1531221850,0.0,0,0,0,1,56,983,72,2,99,1620,3007,0,0,81 days 21:37:19,-7.646586925662276e-09,0.0,-130777301.0
6324356,1524145611,0.0,1,1,1,1,45,2386,65,1,70,3128,3344,24,1,0 days 00:00:00,-1.4131800805484382e-07,65.0,-7076239.0
5678311,1524145611,0.018030855,1,0,0,0,42,1056,53,2,74,1173,1109,0,0,0 days 00:00:00,0.0,0.0,0.0
6003651,1615061464,0.000463968,1,0,0,0,68,1604,57,1,98,1399,2543,26,0,1052 days 06:24:13,1.099918184785661e-08,0.0,90915853.0
14713708,1661999151,0.528703961,1,1,1,1,96,2211,60,2,108,3048,4724,58,1,1595 days 12:39:00,2.130484188537028e-08,60.0,46937687.0
6533864,1527138260,0.0,1,0,0,1,31,1098,61,3,103,1301,1867,23,0,34 days 15:17:29,-7.415048147650159e-09,0.0,-134860891.0
15450240,1660617424,0.537518633,0,0,0,1,77,891,66,2,88,1218,3610,50,1,1579 days 12:50:13,7.491805987037796e-09,0.0,133479164.0
15440403,1654811124,0.481329261,1,0,1,1,90,1993,64,1,207,1452,3013,59,1,1512 days 07:58:33,-1.7222671925322498e-07,64.0,-5806300.0
6115718,1530051783,0.0,1,0,0,1,83,824,68,2,93,1592,2709,24,0,68 days 08:36:12,-8.015431886579138e-09,0.0,-124759341.0
15450240,1656246039,0.45483857,1,1,1,1,46,2906,56,1,237,2424,4797,53,1,1528 days 22:33:48,7.924290943955483e-09,56.0,126194256.0
15450240,1651709402,0.499636459,1,1,1,1,96,3850,61,3,104,1218,4145,28,1,1476 days 10:23:11,-2.2042759868157845e-07,61.0,-4536637.0
5673336,1524348587,0.0,1,0,0,1,38,1317,80,2,59,1496,977,0,0,2 days 08:22:56,-7.851708549446704e-09,0.0,-127360815.0
5468684,1525713726,0.0,0,0,0,1,48,955,65,3,56,1433,2147,0,0,18 days 03:35:15,7.325261383639322e-07,0.0,1365139.0
13211032,1531121685,0.0,1,1,0,1,101,3850,10,1,183,1578,5373,52,0,80 days 17:47:54,1.849126444930518e-07,0.0,5407959.0
15450240,1660916675,0.552148555,1,1,1,1,189,1629,33,1,107,1643,3146,53,1,1582 days 23:57:44,7.704457621977551e-09,33.0,129794990.0
5543944,1524145611,0.0,1,0,0,0,42,974,81,1,96,1402,1609,0,0,0 days 00:00:00,-7.311488049840716e-09,0.0,-136771064.0
15137731,1654964327,0.452586307,1,0,1,1,43,2484,71,1,90,1539,3753,25,1,1514 days 02:31:56,7.644166145156172e-09,71.0,130818716.0
15450240,1649282233,0.49138366,1,1,1,1,118,2399,85,1,170,3039,5798,55,1,1448 days 08:10:22,-1.7599145667072737e-07,85.0,-5682094.0
6298048,1535568585,0.0,1,0,1,1,74,923,77,2,92,1405,2826,0,0,132 days 05:02:54,-8.794019166459244e-09,77.0,-113713648.0
6147798,1524145611,0.0,0,0,0,1,55,716,74,2,96,1730,3578,0,0,0 days 00:00:00,-8.754287631224582e-08,0.0,-11422974.0
6038552,1524145611,0.516543015,1,0,0,1,73,2112,40,2,78,1154,3737,0,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1661999151,0.460302001,1,1,0,1,51,2974,45,3,121,1653,3256,56,0,1595 days 12:39:00,7.254075593561109e-09,0.0,137853540.0
5611074,1525309343,0.0,0,0,0,1,67,1441,89,2,104,1241,1865,26,0,13 days 11:15:32,-7.315834403688679e-09,0.0,-136689808.0
5894020,1524145611,0.0,1,0,0,1,42,836,14,1,56,1486,2116,27,0,0 days 00:00:00,-8.59304375921604e-07,0.0,-1163732.0
15450240,1660174739,0.462891148,1,1,1,1,189,1616,48,1,152,3207,5683,54,1,1574 days 09:52:08,7.351366686699631e-09,48.0,136029128.0
14689774,1660832117,0.0,0,0,0,1,37,1569,41,1,53,1163,1746,51,0,1582 days 00:28:26,1.521194807249406e-06,0.0,657378.0
15450240,1657218161,0.551241563,1,1,1,1,45,1269,28,3,152,1419,3150,60,1,1540 days 04:35:50,-2.767050844005849e-07,28.0,-3613956.0
5941186,1526920569,0.011126649,1,0,0,0,46,1659,44,2,41,1160,3727,0,0,32 days 02:49:18,-7.674738916126709e-09,0.0,-130297592.0
5866446,1524145611,0.0,1,0,0,1,39,1048,75,2,99,1472,2363,0,0,0 days 00:00:00,-3.603658145456616e-07,0.0,-2774958.0
5764164,1524145611,0.0,1,0,0,0,46,1335,69,2,42,1694,2887,25,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1651213073,0.508284427,1,1,1,1,43,1076,66,1,142,1763,5977,54,1,1470 days 16:31:02,7.86983531629836e-09,66.0,127067462.0
5468684,1524145611,0.515361453,1,1,1,1,189,1549,66,3,109,1439,4696,57,1,0 days 00:00:00,-7.86983531629836e-09,66.0,-127067462.0
6055946,1529893755,0.0,1,0,0,1,34,905,64,2,117,1486,3391,26,0,66 days 12:42:24,1.739691977097303e-07,0.0,5748144.0
15450240,1645402534,0.522297848,1,1,1,1,126,1097,62,1,111,2781,4518,50,1,1403 days 10:28:43,8.657350624405787e-09,62.0,115508779.0
6022781,1524145611,0.0,1,0,0,1,56,1124,54,2,85,1552,3018,25,0,0 days 00:00:00,-8.246951804970344e-09,0.0,-121256923.0
6251622,1527668118,0.0,1,1,0,1,44,1148,16,1,42,1346,3590,30,0,40 days 18:28:27,2.8388871902880536e-07,0.0,3522507.0
15450240,1646113890,0.51639089,1,1,1,1,123,2705,91,1,175,1643,6527,54,1,1411 days 16:04:39,8.442682107724371e-09,91.0,118445772.0
15450240,1655031707,0.460994439,1,1,1,1,108,1674,57,1,105,1722,6637,49,1,1514 days 21:14:56,1.121350662387443e-07,57.0,8917817.0
6653473,1524145611,0.0,0,0,0,0,46,1503,38,2,99,1668,2511,0,0,0 days 00:00:00,-7.640230937898858e-09,0.0,-130886096.0
15450240,1655806092,0.498424825,1,1,1,1,46,2882,71,1,90,2699,4884,56,1,1523 days 20:21:21,7.595293533828119e-09,71.0,131660481.0
15450240,1661268323,0.480121528,1,1,1,1,94,2949,81,3,30,2654,5294,57,1,1587 days 01:38:32,1.830753770757773e-07,81.0,5462231.0
14231557,1660958548,0.472181171,1,0,0,0,39,1662,49,1,78,1281,5020,30,0,1583 days 11:35:37,-3.228149463320152e-06,0.0,-309775.0
5797835,1524266632,0.0,0,0,0,1,44,2813,67,3,77,1691,3390,51,0,1 days 09:37:01,-7.3157215822477765e-09,0.0,-136691916.0
5671400,1524145611,0.0,1,0,0,1,101,1129,50,1,96,1652,1783,29,0,0 days 00:00:00,-8.263028730550896e-06,0.0,-121021.0
5491974,1524145611,0.0,0,0,0,1,189,1496,70,1,78,1288,921,22,0,0 days 00:00:00,0.0,0.0,0.0
6624889,1551040239,0.0,1,0,0,0,51,1689,67,2,43,1552,3731,26,0,311 days 06:43:48,3.718214656101583e-08,0.0,26894628.0
6305858,1524145611,0.0,0,0,0,1,64,1553,47,1,105,3262,4299,53,0,0 days 00:00:00,-3.718214656101583e-08,0.0,-26894628.0
5468684,1524145611,0.0,1,0,0,0,46,1360,70,2,48,1681,3738,29,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1653906132,0.474795966,1,1,1,1,32,2897,50,1,79,1541,4110,57,1,1501 days 20:35:21,7.706504199378177e-09,50.0,129760521.0
5648135,1524145611,0.0,1,0,0,1,51,965,73,2,77,1303,1541,0,0,0 days 00:00:00,-7.706504199378177e-09,0.0,-129760521.0
15450240,1644537521,0.504723889,1,1,1,1,101,1776,34,1,140,2231,5932,59,1,1393 days 10:11:50,8.306205956862051e-09,34.0,120391910.0
6361102,1658454275,0.572765518,1,1,0,1,46,814,15,2,265,2393,1746,30,1,1554 days 11:57:44,7.18558364975051e-08,0.0,13916754.0
5572572,1524145611,0.0,1,0,0,1,44,1729,54,2,46,1625,2411,0,0,0 days 00:00:00,-7.445536052685328e-09,0.0,-134308664.0
6320069,1524145611,0.0,1,0,0,1,34,1638,40,2,77,1892,2804,25,0,0 days 00:00:00,0.0,0.0,0.0
5696095,1653295146,0.0,1,0,0,0,46,972,65,1,31,1623,4265,58,0,1494 days 18:52:15,7.742962450464881e-09,0.0,129149535.0
5487730,1524145611,0.0,0,0,0,1,37,939,38,2,123,1739,3735,24,0,0 days 00:00:00,-7.742962450464881e-09,0.0,-129149535.0
15450240,1657302504,0.484038641,1,1,1,1,46,2494,73,1,50,3041,4909,55,1,1541 days 04:01:33,7.509937919623883e-09,73.0,133156893.0
5986031,1524771816,0.0,1,0,0,1,51,1649,51,1,61,1779,2787,0,0,7 days 05:56:45,-7.545422234584643e-09,0.0,-132530688.0
5801328,1524145611,0.006475468,1,0,0,1,75,2830,52,1,101,1765,3011,22,0,0 days 00:00:00,-1.5969211360496962e-06,0.0,-626205.0
15450240,1605971547,0.474062417,1,0,1,1,37,1779,51,1,167,2012,3003,55,1,947 days 01:25:36,1.2221063991250892e-08,51.0,81825936.0
15323962,1657258369,0.460719899,1,1,1,1,110,2635,73,1,151,1313,5889,58,1,1540 days 15:45:58,1.9498186103245e-08,73.0,51286822.0
5814992,1524145611,0.00406251,1,0,0,1,53,921,62,3,85,1458,2743,0,0,0 days 00:00:00,-7.512427922198112e-09,0.0,-133112758.0
15450240,1524145611,0.0,1,1,1,1,33,843,86,3,41,1446,2828,56,0,0 days 00:00:00,0.0,86.0,0.0
15450240,1647447578,0.0,1,0,0,1,35,1041,54,2,72,2682,2653,0,1,1427 days 02:32:47,8.110170699872127e-09,0.0,123301967.0
5468684,1551317155,0.0,0,0,0,1,36,990,52,2,118,1317,2242,59,0,314 days 11:39:04,-1.0402534065620413e-08,0.0,-96130423.0
6159741,1524145611,0.0,0,0,0,0,54,1599,12,2,90,1468,2638,0,0,0 days 00:00:00,-3.6803208533162495e-08,0.0,-27171544.0
15450240,1640635577,0.399205675,1,1,1,1,41,1775,83,1,72,2736,4661,62,1,1348 days 06:19:26,8.584430353426321e-09,83.0,116489966.0
5644360,1525589848,0.0,1,0,0,1,42,1593,45,3,101,1568,3178,26,0,16 days 17:10:37,-8.692195778949778e-09,0.0,-115045729.0
6117928,1524145611,0.0,1,0,0,0,57,1121,62,1,90,1345,4515,0,0,0 days 00:00:00,-6.924071326243546e-07,0.0,-1444237.0
15450240,1653458233,0.0,0,1,1,1,36,2471,50,2,101,1365,4723,51,1,1496 days 16:10:22,7.733197150700416e-09,50.0,129312622.0
15450240,1652546457,0.0,1,1,1,1,36,2474,46,1,78,1579,5215,55,1,1486 days 02:54:06,-1.0967606078685992e-06,46.0,-911776.0
15450240,1646085048,0.546674317,1,1,1,1,42,2812,45,3,81,1449,2905,59,1,1411 days 08:03:57,-1.5476500558933817e-07,45.0,-6461409.0
6026338,1527575245,0.0,1,0,0,1,44,1487,37,2,36,1535,1915,23,0,39 days 16:40:34,-8.438120515650507e-09,0.0,-118509803.0
6266317,1524145611,0.0,0,0,0,1,106,1707,71,3,61,2210,2450,1,0,0 days 00:00:00,-2.9157630231097544e-07,0.0,-3429634.0
15450240,1661999151,0.460817545,1,0,1,1,41,1594,61,3,98,1689,5215,53,1,1595 days 12:39:00,7.254075593561109e-09,61.0,137853540.0
5860898,1659365719,0.0,1,1,1,1,48,1492,14,2,91,1380,3590,57,1,1565 days 01:08:28,-3.797326074871119e-07,14.0,-2633432.0
15450240,1638952125,0.542445069,0,1,1,1,115,2263,52,3,100,1605,5115,49,1,1328 days 18:41:54,-4.8986964274884666e-08,52.0,-20413594.0
15450240,1650907986,0.476776722,1,1,1,1,99,3753,48,3,110,2753,4975,55,1,1467 days 03:46:15,8.364098578931289e-08,48.0,11955861.0
6139867,1524145611,0.0,1,0,0,1,30,1077,74,2,106,1539,1899,0,0,0 days 00:00:00,-7.888776145129815e-09,0.0,-126762375.0
11610984,1559544528,0.0,1,0,0,0,140,1780,68,1,76,1504,3987,24,0,409 days 17:01:57,2.8249451812325215e-08,0.0,35398917.0
15450240,1649653333,0.503597844,1,1,1,1,131,3850,65,1,77,1636,3052,53,1,1452 days 15:15:22,1.1097694614860334e-08,65.0,90108805.0
5497378,1530420819,0.012313506,0,0,0,1,63,869,52,2,64,1267,2448,24,0,72 days 15:06:48,-8.386974043003071e-09,0.0,-119232514.0
6373178,1525786855,0.0,1,0,0,1,44,1110,47,1,103,1610,2641,22,0,18 days 23:54:04,-2.157979647662347e-07,0.0,-4633964.0
15113247,1649042338,0.545329553,1,1,1,1,123,2273,90,3,118,1471,5906,51,1,1445 days 13:32:07,8.113229331955967e-09,90.0,123255483.0
6349373,1530562760,0.0,1,0,0,1,32,1075,59,2,102,1411,3019,29,0,74 days 06:32:29,-8.440273141418516e-09,0.0,-118479578.0
15450240,1653669201,0.500991068,1,1,1,1,45,2167,82,1,57,1725,4661,56,1,1499 days 02:46:30,8.12305182309673e-09,82.0,123106441.0
15450240,1656134272,0.0,1,1,1,1,186,3335,51,1,96,1585,4853,60,1,1527 days 15:31:01,4.056678286345505e-07,51.0,2465071.0
10419169,1524145611,0.000415885,0,0,0,1,40,1150,50,2,100,2661,5825,53,0,0 days 00:00:00,-7.576408400718604e-09,0.0,-131988661.0
15450240,1661999151,0.0,1,0,0,0,103,1634,52,3,97,1491,5283,57,1,1595 days 12:39:00,7.254075593561109e-09,0.0,137853540.0
15450240,1660249570,0.0,1,0,0,0,45,1712,53,3,99,1680,4940,27,1,1575 days 06:39:19,-5.715654205206847e-07,0.0,-1749581.0
6069765,1552274558,0.0,1,0,0,0,107,1400,66,2,105,1655,2690,53,0,325 days 13:35:47,-9.261402073287104e-09,0.0,-107975012.0
5468684,1525941211,0.0,0,0,0,1,44,1390,43,2,56,1710,1909,0,0,20 days 18:46:40,-3.7974663835933966e-08,0.0,-26333347.0
6002941,1555487514,0.524146813,1,1,0,1,41,1546,54,1,95,1214,2508,29,0,362 days 18:05:03,3.3845181916668225e-08,0.0,29546303.0
5468684,1524145611,0.0,1,0,0,0,35,1487,80,2,34,1055,1835,25,0,0 days 00:00:00,-3.1906167280270124e-08,0.0,-31341903.0
15450240,1656804195,0.515311037,1,1,1,1,33,2485,45,1,90,1765,6651,55,1,1535 days 09:36:24,7.538147701018731e-09,45.0,132658584.0
15450240,1630938958,0.453706471,1,1,1,1,40,1562,63,1,92,1664,4327,61,1,1236 days 00:49:07,-3.866193068325645e-08,63.0,-25865237.0
5759103,1524145611,0.015621224,1,1,0,1,78,1550,67,1,82,1656,2380,59,1,0 days 00:00:00,-9.363879193710448e-09,0.0,-106793347.0
15450240,1640565193,0.570222651,1,1,1,1,105,2486,76,3,71,2558,5200,54,1,1347 days 10:46:22,8.589620258213948e-09,76.0,116419582.0
15450240,1659310494,0.0,1,0,1,1,40,2062,38,1,88,1400,2763,24,1,1564 days 09:48:03,5.334670272832643e-08,38.0,18745301.0
5468684,1524145611,0.0,1,0,0,1,38,1745,45,1,121,1180,5166,29,0,0 days 00:00:00,-7.398371365438166e-09,0.0,-135164883.0
13172216,1651577660,0.573179911,0,0,1,1,49,2893,44,3,84,1448,5174,53,1,1474 days 21:47:29,7.847319476123311e-09,44.0,127432049.0
5726209,1524145611,0.0,1,0,0,0,49,1444,73,3,88,1556,2900,28,0,0 days 00:00:00,-7.847319476123311e-09,0.0,-127432049.0
15450240,1661999151,0.506790958,1,1,1,1,49,3048,58,1,231,1508,5250,55,1,1595 days 12:39:00,7.254075593561109e-09,58.0,137853540.0
15450240,1660907356,0.489612825,1,1,1,1,189,2556,42,1,154,2874,6538,57,1,1582 days 21:22:25,-9.159228609766486e-07,42.0,-1091795.0
15450240,1654359805,0.42392998,1,1,1,1,109,2505,85,1,75,1768,4176,51,1,1507 days 02:36:34,-1.5272885999666138e-07,85.0,-6547551.0
15450240,1567905356,0.467075715,1,0,1,1,33,2417,24,1,122,1751,4570,59,1,506 days 11:29:05,-1.1566784723826072e-08,24.0,-86454449.0
15450240,1524145611,0.0,1,0,0,0,119,2641,48,2,151,1417,5136,57,0,0 days 00:00:00,-2.285205272562717e-08,0.0,-43759745.0
6527347,1524145611,0.0,1,1,1,1,71,1627,68,1,110,1581,2926,25,0,0 days 00:00:00,0.0,68.0,0.0
15450240,1639646948,0.485474976,1,1,1,1,90,1710,67,1,87,1494,3816,59,1,1336 days 19:42:17,8.657908436159489e-09,67.0,115501337.0
15024600,1645282040,0.0,1,1,1,1,88,3677,61,1,73,1826,5524,55,1,1402 days 01:00:29,1.7745939196733613e-07,61.0,5635092.0
6148965,1524145611,0.0,1,0,0,1,40,1059,47,2,98,1702,2478,26,0,0 days 00:00:00,-8.255155020295341e-09,0.0,-121136429.0
15450240,1639739728,0.438910925,1,1,1,1,47,3000,32,1,76,3037,5556,52,1,1337 days 21:28:37,8.650959287140885e-09,32.0,115594117.0
15450240,1658551580,0.458917315,0,1,1,1,104,1625,86,3,85,1665,6737,48,1,1555 days 14:59:29,5.315797721564044e-08,86.0,18811852.0
5468684,1527098128,0.0,1,0,0,0,35,1370,63,1,84,1572,1892,30,0,34 days 04:08:37,-7.607255532551553e-09,0.0,-131453452.0
15450240,1647574204,0.48830257,1,1,1,1,91,2746,68,1,62,2790,5015,53,1,1428 days 13:43:13,8.300403143940381e-09,68.0,120476076.0
5829636,1644280594,0.0,1,1,1,1,31,1421,31,1,75,1565,2716,51,0,1390 days 10:49:43,-3.0361821830757133e-07,31.0,-3293610.0
15450240,1653954118,0.017818359,1,1,0,1,57,1385,37,2,89,1658,3668,52,0,1502 days 09:55:07,1.0337494381571805e-07,0.0,9673524.0
5923216,1527631099,0.0,0,1,0,1,43,1003,83,1,84,1712,3238,0,0,40 days 08:11:28,-7.916213592076991e-09,0.0,-126323019.0
6406468,1525234459,0.0,1,0,0,1,83,1491,51,2,84,1341,2654,0,0,12 days 14:27:28,-4.172508178116029e-07,0.0,-2396640.0
12214331,1641781846,0.0,1,0,1,1,70,1584,71,1,105,1660,3894,29,0,1361 days 12:43:55,8.580200944359224e-09,71.0,116547387.0
14448626,1557503712,0.473269975,1,0,1,1,62,1415,78,1,41,1139,4633,1,1,386 days 02:08:21,-1.1865473908095782e-08,78.0,-84278134.0
14738127,1648668547,0.0,1,1,1,1,90,3719,56,3,110,2053,2539,59,1,1441 days 05:42:16,1.0969141774895991e-08,56.0,91164835.0
15450240,1661660179,0.503805076,1,0,0,1,72,3169,69,1,58,2324,4158,54,1,1591 days 14:29:28,7.69726236087968e-08,0.0,12991632.0
5748495,1524145611,0.0,1,0,0,1,39,1066,35,1,51,1658,3540,24,0,0 days 00:00:00,-7.271956815513539e-09,0.0,-137514568.0
6096666,1524145611,0.0,1,0,0,1,51,1639,79,2,76,1649,4606,25,0,0 days 00:00:00,0.0,0.0,0.0
15265018,1650456487,0.521862893,1,0,1,1,44,1690,42,3,87,2952,2781,54,1,1461 days 22:21:16,7.916974623784574e-09,42.0,126310876.0
15450240,1661999151,0.439958754,1,1,1,1,121,2758,52,1,100,3080,6043,49,1,1595 days 12:39:00,8.6635113003376e-08,52.0,11542664.0
15450240,1648458183,0.532914049,1,1,1,1,182,2987,49,1,99,1329,1431,57,1,1438 days 19:16:12,-7.38499640498375e-08,49.0,-13540968.0
5672695,1524145611,0.0,0,0,0,1,44,1440,74,1,94,1399,1162,57,0,0 days 00:00:00,-8.04423867925442e-09,0.0,-124312572.0
14698400,1650975417,0.468896617,1,1,1,1,189,2289,78,1,58,1503,4736,54,1,1467 days 22:30:06,7.884581957020418e-09,78.0,126829806.0
15317881,1640050908,0.624377772,1,1,1,1,117,3656,41,1,202,1554,1945,55,1,1341 days 11:54:57,-9.153729471960709e-08,41.0,-10924509.0
15228281,1524236226,0.0,1,1,0,1,35,1175,252,1,30,1181,3382,0,0,1 days 01:10:15,-8.634483838586199e-09,0.0,-115814682.0
14361615,1661999151,0.0,1,1,0,1,33,1685,56,2,86,890,2486,29,0,1595 days 12:39:00,7.2588470374013915e-09,0.0,137762925.0
15450240,1661999151,0.463377089,1,1,1,1,44,1575,56,1,108,2830,4183,54,1,1595 days 12:39:00,0.0,56.0,0.0
15450240,1661999151,0.444808854,1,1,1,1,35,1610,89,1,65,1567,4364,56,1,1595 days 12:39:00,0.0,89.0,0.0
6054888,1526293443,0.0,1,0,0,1,30,1200,69,1,30,1243,2666,51,1,24 days 20:37:12,-7.36888679730406e-09,0.0,-135705708.0
15450240,1661999151,0.520215876,1,1,1,1,74,1504,38,3,73,2556,5580,57,1,1595 days 12:39:00,7.36888679730406e-09,38.0,135705708.0
5471896,1526450533,0.0,0,0,0,1,43,1531,74,2,117,1443,1945,25,0,26 days 16:15:22,-7.3774267473534845e-09,0.0,-135548618.0
5468684,1528317174,0.0,0,0,0,1,42,738,32,1,46,1537,3022,28,0,48 days 06:46:03,5.357216518869991e-07,0.0,1866641.0
6183356,1524145611,0.0,1,0,0,0,54,869,44,2,103,1444,1584,27,0,0 days 00:00:00,-2.3971830222868504e-07,0.0,-4171563.0
6274762,1524145611,0.0,1,0,1,1,38,1565,65,1,114,1613,2008,1,0,0 days 00:00:00,0.0,65.0,0.0
5929140,1527633170,0.0,0,0,0,1,57,1513,73,1,97,1482,921,30,0,40 days 08:45:59,2.867335004225018e-07,0.0,3487559.0
5836712,1524145611,0.008815241,0,0,0,1,36,1288,77,2,65,1645,1899,23,0,0 days 00:00:00,-2.867335004225018e-07,0.0,-3487559.0
5568579,1524145611,0.0,1,0,1,1,35,2614,47,2,56,1404,2939,58,0,0 days 00:00:00,0.0,47.0,0.0
6172924,1524145611,0.0,0,0,0,1,43,1296,59,2,99,1730,3010,0,0,0 days 00:00:00,0.0,0.0,0.0
5903690,1524145611,0.0,1,0,0,1,47,992,53,3,105,1355,2798,54,0,0 days 00:00:00,0.0,0.0,0.0
12567782,1524145611,0.006815245,1,1,0,1,64,1014,54,3,40,1051,1531,53,0,0 days 00:00:00,0.0,0.0,0.0
5712817,1524145611,0.0,1,0,0,1,43,1791,69,2,100,1622,2629,0,0,0 days 00:00:00,0.0,0.0,0.0
6463850,1524145611,0.0,1,0,0,0,68,1700,72,2,83,1501,4328,0,0,0 days 00:00:00,0.0,0.0,0.0
15450240,1655536637,0.512589355,1,1,1,1,116,1677,65,1,113,1464,6062,62,1,1520 days 17:30:26,7.610869862603859e-09,65.0,131391026.0
6469843,1524145611,0.026711289,1,0,0,1,59,1864,13,3,115,1828,1157,30,0,0 days 00:00:00,-7.610869862603859e-09,0.0,-131391026.0
14903710,1661643681,0.411204065,1,1,1,1,47,2720,42,1,83,2670,4634,60,1,1591 days 09:54:30,7.272829356804791e-09,42.0,137498070.0
